game_pk,game_date_utc,team_side,team_id,team_name,team_abbrev,opponent_team_id,opponent_team_name,opponent_team_abbrev,probable_pitcher_id,probable_pitcher_name,games_played,wins,losses,win_pct,runs_scored_avg,runs_allowed_avg,run_diff_avg,recent_games,recent_win_pct,recent_runs_scored_avg,recent_runs_allowed_avg,recent_run_diff_avg,streak,home_win_pct,away_win_pct,home_runs_scored_avg,home_runs_allowed_avg,away_runs_scored_avg,away_runs_allowed_avg,one_run_win_pct,recent3_win_pct,recent5_win_pct,recent3_runs_scored_avg,recent3_runs_allowed_avg,recent5_runs_scored_avg,recent5_runs_allowed_avg,pythag_win_pct,carryover_weight,rest_days,played_yesterday,games_last_7_days,travel_distance_km,last_game_was_home,last_game_margin,last_game_runs_scored,last_game_runs_allowed,last_game_won,standings_wins,standings_losses,standings_games_played,standings_win_pct,standings_run_diff,standings_pythag_win_pct,standings_carryover_weight,standings_league_id,standings_division_id,standings_league_rank,standings_league_games_back,standings_division_rank,standings_division_games_back,boxscore_recent_games,boxscore_carryover_weight,boxscore_batting_runs_avg,boxscore_batting_hits_avg,boxscore_batting_walks_avg,boxscore_batting_strikeouts_avg,boxscore_batting_home_runs_avg,boxscore_batting_doubles_avg,boxscore_batting_triples_avg,boxscore_batting_stolen_bases_avg,boxscore_batting_left_on_base_avg,boxscore_batting_at_bats_avg,boxscore_batting_obp_proxy_avg,boxscore_batting_slg_proxy_avg,boxscore_pitching_runs_allowed_avg,boxscore_pitching_hits_allowed_avg,boxscore_pitching_walks_allowed_avg,boxscore_pitching_strikeouts_avg,boxscore_pitching_home_runs_allowed_avg,boxscore_fielding_errors_avg,bullpen_recent_games,bullpen_games_with_relief,bullpen_relievers_used,bullpen_innings_pitched,bullpen_era,bullpen_whip,bullpen_k_per_9,bullpen_pitches,bullpen_avg_relievers_per_game,bullpen_carryover_weight,pitcher_recent_appearances,pitcher_recent_innings_pitched,pitcher_recent_era,pitcher_recent_whip,pitcher_recent_k_per_9,pitcher_recent_bb_per_9,pitcher_recent_hr_per_9,pitcher_recent_strikeouts,pitcher_recent_walks,pitcher_recent_hits_allowed,pitcher_recent_pitches,pitcher_recent_batters_faced,pitcher_season_appearances,pitcher_season_innings_pitched,pitcher_season_era,pitcher_season_whip,pitcher_season_k_per_9,pitcher_season_bb_per_9,pitcher_season_hr_per_9,pitcher_days_since_last_appearance,pitcher_last_appearance_innings_pitched,pitcher_last_appearance_earned_runs,pitcher_last_appearance_hits,pitcher_last_appearance_walks,pitcher_last_appearance_strikeouts,pitcher_last_appearance_pitches,pitcher_profile_age,pitcher_profile_height_inches,pitcher_profile_weight_lbs,pitcher_profile_throws_right,pitcher_profile_throws_left,pitcher_profile_bats_right,pitcher_profile_bats_left
777600,2025-06-07T18:10:00+00:00,home,142,Minnesota Twins,MIN,141,Toronto Blue Jays,TOR,663978,Chris Paddack,54.865,27.265,27.6,0.1683,3.5254,4.8461,-1.3206,5.9875,0.0887,3.1552,5.1552,-2.0,-1,0.5309,0.1601,4.8025,4.6296,3.4515,4.8153,0.5238,0.0,0.0665,2.6675,5.7758,3.3325,5.532,0.5007,0.3325,71,0,0,,0,-2,3,5,0,27.265,27.6,54.865,0.4969,0.3275,0.5007,0.3325,103,202,10,4.99,4,4.4912,5.9875,0.3325,3.1552,7.8892,3.0222,9.9803,0.8227,1.9113,0.0222,0.7118,15.5098,34.399,0.2898,0.3576,5.1552,10.1995,2.5763,7.1058,1.7783,0.734,2.6625,2.6625,12.3125,12.975,3.6919,1.2821,10.8434,237.565,4.6244,0.3325,6,39.0,1.8462,0.8205,6.4615,1.3846,0.6923,28.0,6.0,26.0,549.0,146.0,13,71.3333,3.5327,1.1215,6.5607,2.7757,1.1355,0,6.0,2.0,4.0,2.0,2.0,86.0,30,77.0,217.0,1,0,1,0
777600,2025-06-07T18:10:00+00:00,away,141,Toronto Blue Jays,TOR,142,Minnesota Twins,MIN,592332,Kevin Gausman,53.345,24.625,28.72,0.4874,4.7294,6.2328,-1.5033,6.725,0.4475,4.475,6.202,-1.727,1,0.4942,0.439,4.7239,6.3311,4.1585,4.2561,0.3878,0.3425,0.4055,4.16,7.525,4.559,6.874,0.4455,0.315,70,0,0,,1,6,8,2,1,24.625,28.72,53.345,0.4616,-25.735,0.4455,0.315,103,201,12,6.87,5,6.87,6.725,0.315,4.475,8.643,3.79,6.462,0.5105,1.4055,0.063,0.4685,15.441,31.714,0.345,0.3604,6.202,8.3845,4.1535,8.2165,2.6915,0.4685,3.575,3.575,14.3,15.19,7.2877,1.6159,8.6593,282.04,4.0,0.315,6,36.6667,3.9273,1.1455,8.8364,1.2273,1.2273,36.0,5.0,37.0,588.0,150.0,13,76.6667,3.8739,1.0304,8.5696,1.9957,1.0565,0,6.0,3.0,4.0,3.0,5.0,104.0,35,74.0,205.0,1,0,0,1
777601,2025-06-07T18:15:00+00:00,home,138,St. Louis Cardinals,STL,119,Los Angeles Dodgers,LAD,607200,Erick Fedde,55.1975,28.93,26.2675,0.8388,4.7144,3.4712,1.2432,5.9875,0.867,4.867,3.2217,1.6453,1,0.85,0.4815,4.7162,3.4095,4.1358,4.6049,0.5686,0.8892,0.867,5.2217,3.1108,5.3325,3.4655,0.4725,0.3325,71,0,0,,1,2,5,3,1,28.93,26.2675,55.1975,0.5241,-12.9625,0.4725,0.3325,104,205,8,5.4288,2,2.1587,5.9875,0.3325,4.867,9.5123,2.4655,5.8645,1.6453,1.3325,0.1108,0.133,13.7537,33.1995,0.3336,0.478,3.2217,8.1552,2.6897,9.9138,0.9778,0.1995,2.6625,2.6625,9.9875,8.655,3.4601,1.5765,9.0026,145.81,3.7512,0.3325,6,36.0,2.25,1.1389,6.25,3.0,0.75,25.0,12.0,29.0,548.0,146.0,13,73.6667,3.543,1.3032,5.6199,4.0317,0.733,0,5.3333,0.0,4.0,4.0,2.0,99.0,33,76.0,205.0,1,0,1,0
777601,2025-06-07T18:15:00+00:00,away,119,Los Angeles Dodgers,LAD,138,St. Louis Cardinals,STL,808967,Yoshinobu Yamamoto,48.8,31.16,17.64,0.8897,5.5855,3.5107,2.0747,8.2,0.9253,6.1933,3.4973,2.696,4,0.902,0.8775,6.052,4.3565,5.119,2.665,0.8747,1.0,1.0,6.9867,3.5333,6.212,3.012,0.617,0.28,69,0,0,,1,3,8,5,1,31.16,17.64,48.8,0.6385,53.96,0.617,0.28,104,203,1,0.0,1,0.0,8.2,0.28,6.1933,8.0947,4.528,8.136,2.1427,1.6213,0.0373,0.4293,12.5053,33.1627,0.3289,0.4884,3.4973,7.4907,4.4093,10.9307,0.8013,0.1867,5.4,5.4,23.04,26.84,2.3875,1.1699,12.0581,438.88,4.2667,0.28,6,33.6667,3.7426,1.099,9.8911,3.2079,1.0693,37.0,12.0,25.0,564.0,138.0,13,73.6667,2.1991,1.0045,10.5068,3.0543,0.733,0,6.0,0.0,4.0,2.0,9.0,94.0,27,70.0,176.0,1,0,1,0
777610,2025-06-07T20:05:00+00:00,home,120,Washington Nationals,WSH,140,Texas Rangers,TEX,680730,Mitchell Parker,54.865,23.6075,31.2575,0.1457,3.3571,6.2406,-2.8835,5.9875,0.1108,2.9778,6.069,-3.0912,-1,0.156,0.4074,3.3612,6.2036,4.0617,4.8272,0.3784,0.2217,0.133,3.9975,5.7808,3.4655,6.0025,0.4207,0.3325,71,0,0,,1,-4,3,7,0,23.6075,31.2575,54.865,0.4303,-38.58,0.4207,0.3325,104,204,13,10.585,4,8.98,5.9875,0.3325,2.9778,5.9088,2.8227,11.3153,0.9557,0.9778,0.0443,2.3572,15.2907,32.9778,0.2426,0.2962,6.069,7.8005,4.9582,15.3647,1.6675,0.1552,2.6625,2.6625,11.3175,10.4283,7.7608,1.8205,8.9087,197.09,4.2507,0.3325,6,29.6667,5.4607,1.3146,7.8876,2.427,1.5169,26.0,8.0,31.0,491.0,125.0,13,71.0,4.3099,1.2535,5.9577,3.5493,0.7606,0,6.0,0.0,4.0,0.0,5.0,83.0,26,76.0,239.0,0,1,0,1
777610,2025-06-07T20:05:00+00:00,away,140,Texas Rangers,TEX,120,Washington Nationals,WSH,594798,Jacob deGrom,53.345,25.885,27.46,0.4952,3.3807,3.4831,-0.1024,6.725,0.4895,3.483,3.504,-0.021,1,0.5136,0.4268,3.3617,3.28,4.2683,5.1707,0.5652,0.6575,0.5945,4.365,3.105,3.882,2.937,0.4638,0.315,69,0,0,,1,3,4,1,1,25.885,27.46,53.345,0.4852,-16.695,0.4638,0.315,103,200,11,5.61,3,3.15,6.725,0.315,3.483,7.6365,2.6155,6.092,1.126,1.063,0.021,0.958,11.2455,31.987,0.2931,0.3794,3.504,7.756,2.6785,9.412,1.0,0.294,3.575,3.575,14.04,13.51,2.4182,1.2065,8.6503,231.32,3.9273,0.315,6,38.3333,1.6435,0.8348,8.9217,1.8783,0.9391,38.0,8.0,24.0,532.0,144.0,13,76.3333,2.1223,0.917,8.7249,2.0044,1.0611,0,7.0,0.0,2.0,0.0,8.0,81.0,37,76.0,180.0,1,0,0,1
777607,2025-06-07T20:05:00+00:00,home,134,Pittsburgh Pirates,PIT,143,Philadelphia Phillies,PHI,571760,Andrew Heaney,53.03,24.94,28.09,0.4903,4.0331,4.1769,-0.1439,6.725,0.4685,3.643,4.147,-0.504,1,0.4815,0.4864,4.2346,4.7901,3.9922,4.105,0.4969,0.5525,0.5315,4.525,4.0,4.063,3.874,0.4493,0.315,70,0,0,,0,1,4,3,1,24.94,28.09,53.03,0.4703,-23.31,0.4493,0.315,104,205,11,8.335,4,5.065,6.725,0.315,3.643,6.0565,5.076,9.0145,1.021,1.084,0.021,2.929,17.2295,32.273,0.2968,0.3146,4.147,7.084,4.643,8.832,0.5735,0.6155,3.575,3.575,14.93,12.8067,5.0634,1.7284,10.4535,254.685,4.1762,0.315,6,32.6667,3.3061,1.1939,4.9592,3.0306,1.3776,18.0,11.0,28.0,507.0,135.0,13,72.3333,3.235,1.1475,6.47,2.9862,1.1198,0,6.0,1.0,4.0,0.0,5.0,73.0,34,74.0,200.0,0,1,0,1
777607,2025-06-07T20:05:00+00:00,away,143,Philadelphia Phillies,PHI,134,Pittsburgh Pirates,PIT,624133,Ranger Suarez,54.865,32.5875,22.2775,0.8625,6.2816,3.3797,2.9019,5.9875,0.8227,6.1577,3.5542,2.6035,1,0.6667,0.8358,5.0617,3.9753,6.2077,3.4351,0.5349,0.7783,0.8005,5.7808,3.9975,6.202,4.2635,0.5836,0.3325,71,0,0,,0,4,7,3,1,32.5875,22.2775,54.865,0.594,41.5725,0.5836,0.3325,104,204,2,1.605,1,0.0,5.9875,0.3325,6.1577,8.0443,4.8252,15.9188,1.7783,1.8448,0.7118,1.0222,14.7143,35.7143,0.314,0.4612,3.5542,6.2857,3.133,11.67,1.0222,0.133,2.6625,2.6625,9.985,11.8692,5.2984,1.5136,9.5902,223.625,3.7502,0.3325,6,39.6667,1.3613,1.0084,7.2605,2.042,0.4538,32.0,9.0,31.0,576.0,157.0,7,43.3333,2.7,1.1308,7.8923,2.2846,0.4154,0,7.0,2.0,5.0,1.0,5.0,97.0,30,73.0,217.0,0,1,0,1
777598,2025-06-07T20:05:00+00:00,home,137,San Francisco Giants,SF,144,Atlanta Braves,ATL,657277,Logan Webb,54.865,27.6,27.265,0.8317,5.4274,4.1047,1.3227,5.9875,0.8448,5.4015,3.867,1.5345,1,0.5185,0.8235,4.1235,4.1605,5.4787,4.156,0.5,0.7783,0.8005,5.1133,4.5542,5.5345,4.3325,0.5,0.3325,71,0,0,,0,2,6,4,1,27.6,27.265,54.865,0.5031,0.005,0.5,0.3325,104,203,9,6.5925,4,6.5925,5.9875,0.3325,5.4015,6.5763,2.0887,14.5838,1.7783,0.4212,0.0665,0.133,8.7955,33.2882,0.2423,0.3704,3.867,8.1552,3.8448,8.399,0.1552,0.0665,2.6625,2.6625,10.65,11.7583,3.5649,1.2731,6.6227,210.2825,4.0,0.3325,6,39.0,2.5385,1.1026,10.3846,0.9231,0.9231,45.0,4.0,39.0,593.0,160.0,14,87.3333,2.5763,1.1565,10.4084,1.7519,0.5153,0,6.0,2.0,6.0,0.0,10.0,100.0,29,74.0,221.0,1,0,1,0
777598,2025-06-07T20:05:00+00:00,away,144,Atlanta Braves,ATL,137,San Francisco Giants,SF,693821,Bryce Elder,53.03,28.035,24.995,0.1731,3.7664,4.9478,-1.1814,6.725,0.189,3.9725,4.8805,-0.908,-2,0.5679,0.1672,3.9012,3.8889,3.9064,4.9031,0.1319,0.105,0.189,3.6575,5.0275,3.4685,4.5865,0.5614,0.315,69,0,0,,0,-1,3,4,0,28.035,24.995,53.03,0.5287,26.555,0.5614,0.315,104,204,7,5.24,3,3.635,6.725,0.315,3.9725,7.008,4.538,10.5235,1.5525,0.8885,0.042,0.147,14.9305,33.7835,0.2982,0.3659,4.8805,8.929,2.273,7.176,1.3425,0.126,3.575,3.575,12.355,10.725,6.0462,1.0,8.9077,157.23,3.4559,0.315,6,36.3333,3.2202,0.9908,9.1651,1.9817,0.9908,37.0,8.0,28.0,545.0,141.0,10,57.3333,4.0814,1.1686,7.6919,2.5116,1.4128,0,8.0,1.0,3.0,0.0,12.0,107.0,26,74.0,220.0,1,0,1,0
777612,2025-06-07T20:10:00+00:00,home,113,Cincinnati Reds,CIN,109,Arizona Diamondbacks,AZ,607259,Nick Martinez,54.865,25.6025,29.2625,0.158,4.1047,5.4294,-1.3247,5.9875,0.133,3.8448,5.5123,-1.6675,-1,0.1601,0.4691,4.1355,5.5936,4.2222,3.7901,0.3488,0.1108,0.0665,3.0025,4.4483,3.069,5.0025,0.4993,0.3325,71,0,0,,1,-2,4,6,0,25.6025,29.2625,54.865,0.4666,-0.3375,0.4993,0.3325,104,205,12,8.59,5,5.32,5.9875,0.3325,3.8448,7.6897,3.7118,8.0,0.2217,1.0443,0.1108,0.2217,10.931,32.7118,0.3096,0.2906,5.5123,6.8867,2.2882,13.9188,1.8448,0.0887,2.6625,2.33,10.32,9.32,6.7524,1.2497,12.544,158.7875,3.8761,0.3325,6,36.6667,3.1909,1.0909,5.1545,1.2273,0.7364,21.0,5.0,35.0,546.0,144.0,13,75.3333,3.7035,1.1681,6.3319,1.9115,0.8363,0,6.0,1.0,6.0,1.0,6.0,102.0,35,73.0,200.0,1,0,0,1
777612,2025-06-07T20:10:00+00:00,away,109,Arizona Diamondbacks,AZ,113,Cincinnati Reds,CIN,669194,Ryne Nelson,53.03,29.035,23.995,0.5156,6.5178,5.2997,1.2181,6.725,0.4895,6.538,5.5735,0.9645,1,0.5136,0.5556,6.5722,5.3697,5.2963,4.642,0.5652,0.4475,0.4685,6.265,5.0275,6.181,5.3425,0.5611,0.315,69,0,0,,1,7,8,1,1,29.035,23.995,53.03,0.5475,33.87,0.5611,0.315,104,203,5,4.24,3,4.24,6.725,0.315,6.538,10.7335,2.2875,6.2875,1.4475,3.5445,0.063,0.6785,17.244,34.79,0.3488,0.53,5.5735,8.0355,4.37,8.4555,0.8675,1.475,3.575,3.575,11.67,15.1767,5.4261,1.1986,8.919,225.39,3.2643,0.315,6,23.6667,3.8028,0.9718,6.0845,2.662,0.7606,16.0,7.0,16.0,366.0,94.0,14,45.0,4.6,1.1111,7.6,3.0,0.8,0,3.0,7.0,4.0,4.0,3.0,77.0,28,75.0,184.0,1,0,1,0
777608,2025-06-07T20:10:00+00:00,home,114,Cleveland Guardians,CLE,117,Houston Astros,HOU,668909,Gavin Williams,54.5325,31.59,22.9425,0.8575,6.1347,3.9525,2.1822,5.9875,0.8448,5.803,3.6232,2.1798,1,0.625,0.8399,4.675,3.9875,6.0435,3.9097,0.5778,0.7783,0.8005,5.7808,3.8892,5.803,3.601,0.5701,0.3325,71,0,0,,0,3,7,4,1,31.59,22.9425,54.5325,0.5793,31.9275,0.5701,0.3325,103,202,2,0.4988,1,0.0,5.9875,0.3325,5.803,9.1133,2.8227,6.1083,1.0443,2.5123,0.7118,0.1995,12.4237,34.7365,0.3155,0.4612,3.6232,7.0443,1.6872,9.7783,0.8448,0.2882,2.6625,2.6625,11.65,12.315,1.7028,1.0268,9.9756,186.055,4.3756,0.3325,6,33.3333,2.7,1.11,9.18,4.59,0.81,34.0,17.0,20.0,595.0,136.0,13,65.3333,3.8571,1.4235,9.7806,4.9592,1.2398,0,6.0,3.0,5.0,2.0,5.0,92.0,26,78.0,250.0,1,0,0,1
777608,2025-06-07T20:10:00+00:00,away,117,Houston Astros,HOU,114,Cleveland Guardians,CLE,686613,Hunter Brown,52.715,28.72,23.995,0.5147,2.8178,2.6398,0.178,6.725,0.5525,2.756,2.693,0.063,-1,0.5214,0.525,2.9061,2.6183,4.3125,4.1,0.4,0.5525,0.5315,2.42,2.735,2.315,2.756,0.5641,0.315,69,0,0,,1,-2,1,3,0,28.72,23.995,52.715,0.5448,28.665,0.5641,0.315,103,200,4,2.46,1,0.0,6.725,0.315,2.756,6.302,4.1955,8.1115,0.399,0.546,0.0,0.189,16.168,30.722,0.2941,0.2474,2.693,6.4555,3.8385,9.147,0.7205,0.5525,3.575,3.575,11.04,10.145,3.6816,1.4662,12.0784,197.295,3.0881,0.315,6,36.0,2.0,1.0556,11.0,3.75,1.25,44.0,15.0,23.0,565.0,141.0,13,79.0,1.8228,0.962,10.5949,2.8481,0.6835,0,5.3333,1.0,4.0,5.0,9.0,101.0,27,74.0,220.0,1,0,1,0
777606,2025-06-07T20:10:00+00:00,home,145,Chicago White Sox,CWS,118,Kansas City Royals,KC,605288,Adrian Houser,55.1975,14.6325,40.565,0.7511,6.3763,2.332,4.0442,5.9875,0.8448,6.5813,1.798,4.7833,1,0.7608,0.2222,6.3659,2.2448,3.1481,5.2716,0.3095,0.8892,0.9335,6.8917,1.665,7.0025,1.4655,0.2968,0.3325,71,0,0,,1,7,8,1,1,14.6325,40.565,55.1975,0.2651,-95.41,0.2968,0.3325,103,202,15,17.7888,5,17.29,5.9875,0.3325,6.5813,8.4902,2.1773,6.798,2.4015,1.6675,0.0222,0.1108,9.8398,33.3768,0.2986,0.5214,1.798,5.798,2.7093,9.8005,0.9335,0.0443,2.6625,2.6625,9.6525,9.9825,2.4005,1.3333,12.0068,185.3725,3.6254,0.3325,4,24.3333,1.4795,1.0274,7.3973,2.2192,0.3699,20.0,6.0,19.0,376.0,93.0,4,24.3333,1.4795,1.0274,7.3973,2.2192,0.3699,0,6.0,1.0,6.0,1.0,6.0,92.0,33,76.0,227.0,1,0,1,0
777606,2025-06-07T20:10:00+00:00,away,118,Kansas City Royals,KC,145,Chicago White Sox,CWS,608379,Michael Wacha,54.865,28.595,26.27,0.1765,4.1786,5.9943,-1.8157,5.9875,0.133,3.601,5.6922,-2.0912,-1,0.1847,0.5062,4.2504,6.0969,4.321,3.6667,0.4474,0.1108,0.1995,3.2242,5.4483,3.6675,5.404,0.5579,0.3325,71,0,0,,1,-3,4,7,0,28.595,26.27,54.865,0.5212,27.2575,0.5579,0.3325,103,202,6,3.66,2,3.1612,5.9875,0.3325,3.601,6.7783,1.7758,9.7562,0.8448,1.6897,0.0887,1.6453,12.8202,34.1798,0.2366,0.3247,5.6922,8.9803,3.1108,6.6403,0.9113,0.266,2.6625,2.6625,10.985,12.6475,2.3714,1.0002,7.3384,197.0125,4.1258,0.3325,6,36.3333,2.4771,1.0734,6.4404,1.4862,1.2385,26.0,6.0,33.0,511.0,147.0,13,74.6667,3.0134,1.1652,6.6295,2.2902,0.8438,0,6.0,3.0,6.0,1.0,5.0,95.0,34,78.0,215.0,1,0,1,0
777611,2025-06-07T20:10:00+00:00,home,139,Tampa Bay Rays,TB,146,Miami Marlins,MIA,671737,Taj Bradley,54.865,27.6,27.265,0.8317,3.2422,2.6958,0.5464,5.9875,0.8448,2.8448,2.1773,0.6675,1,0.8399,0.4691,3.2545,2.6732,3.6914,4.1605,0.8593,0.8892,0.8005,3.1108,2.0,2.9335,2.4655,0.4564,0.3325,70,0,0,,1,1,3,2,1,27.6,27.265,54.865,0.5031,-18.6175,0.4564,0.3325,103,201,8,4.655,3,4.655,5.9875,0.3325,2.8448,7.0,1.266,9.0665,0.9557,0.9778,0.0443,0.1773,10.9753,30.665,0.2578,0.3556,2.1773,6.8005,2.601,11.335,0.1773,0.867,2.6625,2.6625,7.655,8.4308,3.5495,1.2235,10.3041,140.7675,2.8751,0.3325,6,34.0,4.7647,1.1471,9.5294,2.9118,1.3235,36.0,11.0,28.0,522.0,141.0,13,74.6667,4.5804,1.2455,7.9554,3.4955,1.2054,0,4.0,7.0,6.0,2.0,2.0,77.0,25,74.0,220.0,1,0,1,0
777611,2025-06-07T20:10:00+00:00,away,146,Miami Marlins,MIA,139,Tampa Bay Rays,TB,677960,Ryan Weathers,53.03,20.53,32.5,0.4631,3.9786,4.3753,-0.3967,6.725,0.4895,4.315,4.525,-0.21,-1,0.4592,0.3951,4.0739,4.6417,3.6296,4.3457,0.511,0.6575,0.5945,5.47,3.475,5.071,4.063,0.3689,0.315,70,0,0,,1,-1,3,4,0,20.53,32.5,53.03,0.3871,-64.26,0.3689,0.315,104,204,14,12.745,5,11.14,6.725,0.315,4.315,7.861,4.37,9.315,0.6995,1.252,0.4475,0.5945,14.3925,32.1905,0.3315,0.3702,4.525,6.7285,5.181,8.1745,1.21,1.664,3.575,3.575,10.04,15.1583,1.9356,1.2587,6.5548,240.03,2.8084,0.315,5,24.6667,3.2838,1.0541,8.3919,2.9189,1.4595,23.0,8.0,18.0,406.0,102.0,5,24.6667,3.2838,1.0541,8.3919,2.9189,1.4595,0,3.0,3.0,3.0,1.0,1.0,57.0,26,73.0,230.0,0,1,1,0
777605,2025-06-07T23:35:00+00:00,home,147,New York Yankees,NYY,111,Boston Red Sox,BOS,642232,Ryan Yarbrough,54.865,32.255,22.61,0.8604,4.3428,2.706,1.6367,5.9875,0.867,4.4212,2.5985,1.8227,1,0.8481,0.6173,4.2668,2.8005,5.2593,3.8395,0.5135,0.7783,0.8005,4.0,3.2192,4.5985,3.1305,0.6009,0.3325,71,0,0,,1,2,4,2,1,32.255,22.61,54.865,0.5879,50.8775,0.6009,0.3325,103,201,1,0.0,1,0.0,5.9875,0.3325,4.4212,7.2438,4.266,9.734,1.7783,1.1552,0.0,0.3768,15.0443,30.4852,0.3306,0.4513,2.5985,7.1773,3.7783,11.8695,1.0443,0.0887,2.6625,2.6625,9.985,10.3167,3.483,1.2582,13.3561,201.3775,3.7502,0.3325,6,30.0,4.2,1.0667,8.1,2.1,1.5,27.0,7.0,25.0,460.0,121.0,14,45.3333,4.1691,1.1471,8.5368,2.5809,1.5882,0,4.0,8.0,9.0,2.0,3.0,67.0,34,77.0,205.0,0,1,1,0
777605,2025-06-07T23:35:00+00:00,away,111,Boston Red Sox,BOS,147,New York Yankees,NYY,676979,Garrett Crochet,53.345,26.515,26.83,0.499,3.5083,3.5063,0.0019,6.725,0.4895,3.189,3.147,0.042,-1,0.4634,0.5097,4.4756,4.8902,3.5522,3.4161,0.5806,0.4475,0.4685,2.685,3.105,2.874,3.378,0.5006,0.315,69,0,0,,0,-3,1,4,0,26.515,26.83,53.345,0.497,0.315,0.5006,0.315,103,201,9,4.98,4,4.98,6.725,0.315,3.189,7.042,2.6995,9.811,0.916,0.504,0.021,1.685,12.378,33.3215,0.2675,0.3097,3.147,7.6155,2.7415,5.819,0.874,0.21,3.575,3.575,11.615,12.6333,1.122,0.8858,5.9913,171.855,3.249,0.315,6,39.0,2.7692,1.0769,12.4615,1.6154,1.1538,54.0,7.0,35.0,611.0,156.0,14,88.0,2.3523,1.0682,11.25,2.7614,0.8182,0,6.0,5.0,6.0,1.0,9.0,97.0,26,78.0,245.0,0,1,0,1
777597,2025-06-07T23:35:00+00:00,home,158,Milwaukee Brewers,MIL,135,San Diego Padres,SD,500779,Jose Quintana,54.865,30.9225,23.9425,0.1909,2.9298,3.9856,-1.0559,5.9875,0.1773,3.0197,4.1773,-1.1577,-1,0.5802,0.1888,4.5309,3.9877,3.018,3.9754,0.5283,0.2217,0.1995,2.8867,3.6675,2.665,3.5345,0.5898,0.3325,71,0,0,,0,-2,2,4,0,30.9225,23.9425,54.865,0.5636,43.22,0.5898,0.3325,104,205,4,3.27,1,0.0,5.9875,0.3325,3.0197,7.4212,3.7118,12.1355,0.9778,1.1552,0.1108,1.3325,16.6257,33.1773,0.2959,0.3462,4.1773,7.4655,3.7562,9.9557,1.7118,0.9113,2.6625,2.6625,9.32,10.315,2.6154,1.0652,7.8374,172.725,3.5005,0.3325,6,31.3333,3.4468,1.5,7.1809,4.3085,1.1489,25.0,15.0,32.0,541.0,138.0,8,44.0,2.6591,1.3182,6.3409,3.6818,1.0227,0,5.0,1.0,5.0,3.0,4.0,101.0,37,74.0,224.0,0,1,1,0
777597,2025-06-07T23:35:00+00:00,away,135,San Diego Padres,SD,158,Milwaukee Brewers,MIL,663568,Stephen Kolek,52.4,30.98,21.42,0.8661,5.2303,3.6831,1.5472,6.725,0.916,5.0485,3.2585,1.79,2,0.8622,0.5875,5.1614,3.7599,4.8625,3.8375,0.854,0.895,0.811,5.0275,3.8675,4.8385,3.9725,0.5703,0.315,69,0,0,,1,1,4,3,1,30.98,21.42,52.4,0.5912,32.35,0.5703,0.315,104,203,3,1.98,2,1.98,6.725,0.315,5.0485,9.643,2.147,6.525,1.4475,1.8255,0.021,1.9855,12.2245,32.756,0.3373,0.4826,3.2585,6.147,4.181,10.5235,1.2585,0.5525,3.575,3.575,15.04,15.935,2.166,1.0555,9.2993,287.705,4.207,0.315,6,36.6667,3.4364,1.2545,6.1364,3.4364,0.7364,25.0,14.0,32.0,558.0,153.0,7,42.0,3.0,1.2381,6.2143,3.4286,0.6429,0,5.6667,0.0,3.0,4.0,2.0,88.0,28,75.0,210.0,1,0,1,0
777603,2025-06-08T01:38:00+00:00,home,108,Los Angeles Angels,LAA,136,Seattle Mariners,SEA,686799,Jack Kochanowicz,54.865,20.9475,33.9175,0.1293,1.9708,6.9758,-5.005,5.9875,0.0665,1.9088,7.2907,-5.3818,-1,0.3951,0.1273,3.9506,5.0123,1.9606,6.945,0.4583,0.0,0.0,1.7758,7.7783,1.532,7.5345,0.3765,0.3325,72,0,0,,0,-7,1,8,0,20.9475,33.9175,54.865,0.3818,-60.865,0.3765,0.3325,103,200,14,11.3075,5,8.8475,5.9875,0.3325,1.9088,5.9975,2.399,10.0,0.9335,1.133,0.0222,0.3103,14.1527,32.798,0.2352,0.3015,7.2907,9.2882,2.6428,6.5763,2.5788,0.3547,2.6625,2.6625,7.985,7.985,10.8823,2.1255,7.8729,155.385,2.9991,0.3325,6,30.0,5.4,1.8,8.4,5.7,1.2,28.0,19.0,35.0,549.0,138.0,13,67.3333,5.6139,1.6337,6.4158,4.4109,1.4703,1,3.3333,4.0,9.0,1.0,4.0,75.0,25,79.0,228.0,1,0,0,1
